Sentence#,Word,Pos,Tag
2041,Mannathoor,PROPN,B-GPE
2041,",",PUNCT,O
2041,Oliyappuram,PROPN,B-GPE
2041,",",PUNCT,O
2041,Vadakara,PROPN,B-GPE
2041,and,CCONJ,O
2041,Edayar,PROPN,B-GPE
2041,are,AUX,O
2041,the,DET,O
2041,neighboring,NOUN,O
2041,areas,NOUN,O
2041,.,PUNCT,O
2042,Dengue,NN,B-DISEASE
2042,cases,NNS,B-EVENT
2042,are,VBP,O
2042,one,NUM,O
2042,the,DT,O
2042,rise,NN,O
2042,in,IN,O
2042,the,DT,O
2042,islands,NNS,O
2042,of,IN,O
2042,Ashtamudi,NN,O
2042,Lake,VB,O
2042,.,PUNCT,O
2043,Kakkoor,PROPN,B-GPE
2043,is,AUX,O
2043,a,DET,O
2043,village,NOUN,O
2043,which,PRON,O
2043,is,AUX,O
2043,2,NUM,O
2043,km,NOUN,O
2043,away,ADV,O
2043,from,ADP,O
2043,Thirumarady,PROPN,B-GPE
2043,.,PUNCT,O
2044,Out,IN,O
2044,of,IN,O
2044,the,DT,O
2044,100,NUM,B-CARDINAL
2044,families,NNS,O
2044,in,IN,O
2044,St.,NNP,O
2044,Thomas,NNP,O
2044,Island,NN,O
2044,",",PUNCT,O
2044,50,NUM,B-CARDINAL
2044,have,VB,O
2044,sought,NN,B-EVENT
2044,treatment,NN,I-EVENT
2044,at,IN,O
2044,a,DT,O
2044,private,JJ,O
2044,hospital,NN,O
2044,for,IN,O
2044,dengue,NN,B-DISEASE
2044,fever,NN,I-DISEASE
2044,.,PUNCT,O
2045,Four,NUM,B-CARDINAL
2045,people,NNS,O
2045,are,VBP,O
2045,critical,JJ,O
2045,and,CC,O
2045,have,VB,O
2045,been,VBN,O
2045,admitted,VBN,B-EVENT
2045,to,TO,O
2045,a,DT,O
2045,private,JJ,O
2045,medical,JJ,O
2045,college,NN,O
2045,in,IN,O
2045,the,DT,O
2045,area,NN,O
2045,.,PUNCT,O
2046,20,NUM,B-CARDINAL
2046,families,NNS,O
2046,are,VBP,O
2046,undergoing,VBG,O
2046,treatment,NN,O
2046,at,IN,O
2046,a,DT,O
2046,hospital,NN,O
2046,in,IN,O
2046,Anchalummoodu,NN,B-GPE
2046,and,CC,O
2046,a,DT,O
2046,private,JJ,O
2046,medical,JJ,O
2046,college,NN,O
2046,in,IN,O
2046,the,DT,O
2046,city,NN,O
2046,",",PUNCT,O
2046,said,VBD,O
2046,Jose,VB,B-PERSON
2046,",",PUNCT,O
2046,a,DT,O
2046,resident,NN,O
2046,of,IN,O
2046,the,DT,O
2046,islands,NNS,O
2046,.,PUNCT,O
2047,A,DT,O
2047,total,JJ,O
2047,of,IN,O
2047,110,NUM,B-CARDINAL
2047,people,NNS,O
2047,",",PUNCT,O
2047,infected,VBN,O
2047,with,IN,O
2047,dengue,NN,B-DISEASE
2047,fever,NN,I-DISEASE
2047,",",PUNCT,O
2047,were,VBD,O
2047,admitted,VBN,B-EVENT
2047,to,TO,O
2047,AGC,NN,O
2047,Hospital,NN,O
2047,.,PUNCT,O
2048,This,DT,O
2048,is,VBZ,O
2048,a,DT,O
2048,serious,JJ,O
2048,situation,NN,O
2048,",",PUNCT,O
2048,said,VBD,O
2048,Dr.,NN,O
2048,George,NNP,B-PERSON
2048,Chacko,NN,I-PERSON
2048,.,PUNCT,O
2049,Earlier,RBR,O
2049,",",PUNCT,O
2049,patients,NNS,O
2049,would,MD,O
2049,feel,NN,O
2049,better,RBR,O
2049,within,IN,O
2049,five,NUM,B-CARDINAL
2049,days,NNS,O
2049,",",PUNCT,O
2049,but,CC,O
2049,now,RB,O
2049,the,DT,O
2049,recovery,NN,O
2049,is,VBZ,O
2049,taking,VBG,O
2049,7,NUM,O
2049,to,TO,O
2049,10,NUM,O
2049,days,NNS,O
2049,",",PUNCT,O
2049,he,PRP,O
2049,added,VBD,O
2049,.,PUNCT,O
2050,All,DT,O
2050,children,NNS,O
2050,in,IN,O
2050,Malappuram,NN,B-GPE
2050,district,NN,O
2050,will,MD,O
2050,be,VB,O
2050,administered,VBN,O
2050,doses,NNS,O
2050,of,IN,O
2050,measles,NNS,B-DISEASE
2050,and,CC,O
2050,rubella,NN,B-DISEASE
2050,vaccines,NNS,O
2050,by,IN,O
2050,December,NNP,B-DATE
2050,5,NUM,I-DATE
2050,",",PUNCT,O
2050,District,NNP,O
2050,Collector,NN,O
2050,V,NN,O
2050,R,NN,O
2050,Premkumar,NN,B-PERSON
2050,said,VBD,O
2050,on,IN,O
2050,Saturday,NNP,O
2050,.,PUNCT,O
2051,In,IN,O
2051,the,DT,O
2051,wake,NN,O
2051,of,IN,O
2051,a,DT,O
2051,rise,NN,O
2051,in,IN,O
2051,measles,NNS,B-DISEASE
2051,cases,NNS,B-EVENT
2051,among,IN,O
2051,children,NNS,O
2051,in,IN,O
2051,Malappuram,NN,B-GPE
2051,district,NN,O
2051,",",PUNCT,O
2051,the,DT,O
2051,Kerala,NNP,B-STATE
2051,government,NN,O
2051,had,VBD,O
2051,on,IN,O
2051,Friday,NNP,O
2051,urged,VBD,O
2051,parents,NNS,O
2051,to,TO,O
2051,ensure,VB,O
2051,that,IN,O
2051,their,PRP$,O
2051,children,NNS,O
2051,are,VBP,O
2051,vaccinated,VBN,O
2051,without,IN,O
2051,any,DT,O
2051,fail,NN,O
2051,.,PUNCT,O
2052,Known,VBN,O
2052,as,IN,O
2052,ancham,NN,B-DISEASE
2052,pani,NN,I-DISEASE
2052,in,IN,O
2052,local,JJ,O
2052,parlance,NN,O
2052,",",PUNCT,O
2052,measles,NNS,B-DISEASE
2052,mainly,RB,O
2052,affects,NNS,O
2052,children,NNS,O
2052,.,PUNCT,O
2053,Premkumar,NN,B-PERSON
2053,said,VBD,O
2053,the,DT,O
2053,spread,NN,O
2053,of,IN,O
2053,measles,NNS,B-DISEASE
2053,can,MD,O
2053,be,VB,O
2053,controlled,VBN,O
2053,only,RB,O
2053,through,IN,O
2053,vaccination,NN,O
2053,.,PUNCT,O
2054,At,IN,O
2054,a,DT,O
2054,district,NN,O
2054,development,NN,O
2054,meeting,NN,O
2054,held,NN,O
2054,here,RB,O
2054,",",PUNCT,O
2054,Premkumar,NN,B-PERSON
2054,urged,VBD,O
2054,all,DT,O
2054,representatives,NNS,O
2054,and,CC,O
2054,government,NN,O
2054,officials,NNS,O
2054,to,TO,O
2054,engage,NN,O
2054,in,IN,O
2054,implementing,VBG,O
2054,preventive,NN,O
2054,measures,NNS,O
2054,and,CC,O
2054,warned,VBD,O
2054,those,DT,O
2054,who,WP,O
2054,spread,NN,O
2054,fake,NN,O
2054,messages,NNS,O
2054,against,IN,O
2054,vaccination,NN,O
2054,of,IN,O
2054,stern,NN,O
2054,action,NN,O
2054,.,PUNCT,O
2055,Malappuram,NN,B-GPE
2055,district,NN,O
2055,authority,NN,O
2055,",",PUNCT,O
2055,in,IN,O
2055,a,DT,O
2055,release,NN,O
2055,",",PUNCT,O
2055,said,VBD,O
2055,as,IN,O
2055,part,NN,O
2055,of,IN,O
2055,the,DT,O
2055,preventive,NN,O
2055,measures,NNS,O
2055,",",PUNCT,O
2055,the,DT,O
2055,use,NN,O
2055,of,IN,O
2055,masks,NNS,O
2055,and,CC,O
2055,sanitisers,NNS,O
2055,has,VBZ,O
2055,been,VBN,O
2055,made,VBN,O
2055,compulsory,NN,O
2055,in,IN,O
2055,schools,NNS,O
2055,and,CC,O
2055,Anganwadis,NN,O
2055,.,PUNCT,O
2056,District,NNP,O
2056,Medical,JJ,O
2056,Officer,NN,O
2056,K,NNP,O
2056,Renuka,NN,O
2056,informed,VBN,O
2056,the,DT,O
2056,meeting,NN,O
2056,that,IN,O
2056,a,DT,O
2056,total,JJ,O
2056,of,IN,O
2056,140,NUM,B-CARDINAL
2056,measles,NNS,B-DISEASE
2056,cases,NNS,B-EVENT
2056,have,VB,O
2056,been,VBN,O
2056,reported,VBD,O
2056,from,IN,O
2056,the,DT,O
2056,district,NN,O
2056,till,NN,O
2056,now,RB,O
2056,.,PUNCT,O
2057,The,DT,O
2057,release,NN,O
2057,said,VBD,O
2057,that,IN,O
2057,there,RB,O
2057,are,VBP,O
2057,116994,NUM,O
2057,children,NNS,O
2057,in,IN,O
2057,the,DT,O
2057,state,NN,O
2057,who,WP,O
2057,are,VBP,O
2057,yet,RB,O
2057,to,TO,O
2057,receive,NN,O
2057,the,DT,O
2057,second,JJ,O
2057,dose,NN,O
2057,of,IN,O
2057,vaccination,NN,O
2057,in,IN,O
2057,the,DT,O
2057,state,NN,O
2057,.,PUNCT,O
2058,There,EX,O
2058,are,VBP,O
2058,776,NUM,O
2058,children,NNS,O
2058,who,WP,O
2058,are,VBP,O
2058,yet,RB,O
2058,to,TO,O
2058,take,VB,O
2058,the,DT,O
2058,vaccine,NN,O
2058,from,IN,O
2058,Kalpakanjeri,NNP,B-GPE
2058,region,NN,O
2058,from,IN,O
2058,where,WRB,O
2058,the,DT,O
2058,most,JJS,O
2058,number,NN,O
2058,of,IN,O
2058,cases,NNS,B-EVENT
2058,have,VB,O
2058,been,VBN,O
2058,reported,VBD,O
2058,till,NN,O
2058,now,RB,O
2058,.,PUNCT,O
2059,One,NUM,B-CARDINAL
2059,in,ADP,O
2059,five,NUM,B-CARDINAL
2059,people,NOUN,O
2059,do,AUX,O
2059,get,VERB,O
2059,Zika,PROPN,B-DISEASE
2059,virus,NOUN,I-DISEASE
2059,symptoms,NOUN,O
2059,",",PUNCT,O
2059,which,PRON,O
2059,can,AUX,O
2059,include,VERB,O
2059,a,DET,O
2059,fever,NOUN,B-DISEASE
2059,",",PUNCT,O
2059,rash,ADJ,O
2059,",",PUNCT,O
2059,joint,ADJ,O
2059,pain,NOUN,O
2059,",",PUNCT,O
2059,and,CCONJ,O
2059,conjunctivitis,NOUN,O
2059,.,PUNCT,O
2060,There,PRON,O
2060,is,VERB,O
2060,no,DET,O
2060,vaccine,NOUN,O
2060,or,CCONJ,O
2060,specific,ADJ,O
2060,drug,NOUN,O
2060,against,ADP,O
2060,the,DET,O
2060,chikungunya,PROPN,B-PATHOGEN
2060,virus,NOUN,I-PATHOGEN
2060,.,PUNCT,O
2061,Cases,NOUN,O
2061,of,ADP,O
2061,death,NOUN,B-EVENT
2061,from,ADP,O
2061,chikungunya,NOUN,B-DISEASE
2061,are,AUX,O
2061,very,ADV,O
2061,rare,ADJ,O
2061,recently,RB,O
2061,",",PUNCT,O
2061,sources,NNS,O
2061,said,VBD,O
2061,.,PUNCT,O
2062,It,PRP,O
2062,is,VBZ,O
2062,usually,RB,O
2062,a,DT,O
2062,self,NN,O
2062,-,PUNCT,O
2062,limited,JJ,O
2062,disease,NN,O
2062,with,IN,O
2062,symptoms,NNS,O
2062,lasting,VBG,O
2062,for,IN,O
2062,two,NUM,B-CARDINAL
2062,to,TO,O
2062,four,NUM,B-CARDINAL
2062,weeks,NNS,O
2062,.,PUNCT,O
2063,The,DT,O
2063,','',O
2063,Guidelines,NNS,O
2063,on,IN,O
2063,Management,NN,O
2063,of,IN,O
2063,Monkeypox,NN,B-DISEASE
2063,Disease,NN,O
2063,','',O
2063,issued,VBN,O
2063,by,IN,O
2063,the,DT,O
2063,Centre,NN,O
2063,",",PUNCT,O
2063,stated,VBN,O
2063,that,IN,O
2063,human,NN,O
2063,-,PUNCT,O
2063,to,TO,O
2063,-,PUNCT,O
2063,human,NN,O
2063,transmission,NN,O
2063,occurs,NNS,O
2063,primarily,RB,O
2063,through,IN,O
2063,large,JJ,O
2063,respiratory,NN,O
2063,droplets,NNS,O
2063,generally,RB,O
2063,requiring,VBG,O
2063,prolonged,VBN,O
2063,close,RB,O
2063,contact,NN,O
2063,.,PUNCT,O
2064,Mpox,PRP,B-DISEASE
2064,can,MD,O
2064,also,RB,O
2064,be,VB,O
2064,transmitted,VBN,O
2064,through,IN,O
2064,direct,JJ,O
2064,contact,NN,O
2064,with,IN,O
2064,body,NN,O
2064,fluids,NNS,O
2064,or,CC,O
2064,lesions,NNS,O
2064,",",PUNCT,O
2064,and,CC,O
2064,indirect,NN,O
2064,contact,NN,O
2064,with,IN,O
2064,lesion,NN,O
2064,material,NN,O
2064,such,JJ,O
2064,as,IN,O
2064,through,IN,O
2064,contaminated,VBN,O
2064,clothing,NN,O
2064,or,CC,O
2064,linen,NN,O
2064,of,IN,O
2064,an,DT,O
2064,infected,VBN,O
2064,person,NN,O
2064,.,PUNCT,O
2065,Mothers,NOUN,O
2065,who,PRON,O
2065,have,AUX,O
2065,chikungunya,VERB,B-DISEASE
2065,during,ADP,O
2065,pregnancy,NOUN,O
2065,do,AUX,O
2065,not,PART,O
2065,transmit,VERB,O
2065,the,DET,O
2065,virus,NOUN,B-PATHOGEN
2065,to,ADP,O
2065,their,PRON,O
2065,babies,NOUN,O
2065,",",PUNCT,O
2065,or,CC,O
2065,through,IN,O
2065,bush,NN,O
2065,meat,NN,O
2065,preparation,NN,O
2065,.,PUNCT,O
2066,The,DT,O
2066,incubation,NN,O
2066,period,NN,O
2066,is,VBZ,O
2066,usually,RB,O
2066,six,NUM,B-CARDINAL
2066,to,TO,O
2066,13,NUM,B-CARDINAL
2066,days,NNS,O
2066,and,CC,O
2066,the,DT,O
2066,case,NN,O
2066,fatality,NN,O
2066,rate,NN,O
2066,of,IN,O
2066,monkeypox,NN,B-DISEASE
2066,has,VBZ,O
2066,historically,RB,O
2066,ranged,VBD,O
2066,up,RB,O
2066,to,TO,O
2066,11,NUM,B-PERCENT
2066,%,IN,I-PERCENT
2066,in,IN,O
2066,the,DT,O
2066,general,JJ,O
2066,population,NN,O
2066,and,CC,O
2066,higher,JJR,O
2066,among,IN,O
2066,children,NNS,O
2066,.,PUNCT,O
2067,In,IN,O
2067,recent,JJ,O
2067,times,NNS,O
2067,",",PUNCT,O
2067,the,DT,O
2067,case,NN,O
2067,fatality,NN,O
2067,rate,NN,O
2067,has,VBZ,O
2067,been,VBN,O
2067,around,IN,O
2067,three,NUM,B-CARDINAL
2067,to,TO,O
2067,six,NUM,B-PERCENT
2067,per,IN,I-PERCENT
2067,cent,NN,I-PERCENT
2067,.,PUNCT,O
2068,Zika,NOUN,B-DISEASE
2068,fever,NOUN,I-DISEASE
2068,is,AUX,O
2068,a,DET,O
2068,mosquito,NOUN,B-CARDINAL
2068,-,PUNCT,O
2068,borne,VERB,O
2068,viral,ADJ,B-DISEASE
2068,disease,NOUN,I-DISEASE
2068,caused,VERB,O
2068,by,ADP,O
2068,Zika,PROPN,B-PATHOGEN
2068,virus,NOUN,I-PATHOGEN
2068,.,PUNCT,O
2069,ZIKV,PROPN,B-DISEASE
2069,consisting,VERB,O
2069,of,ADP,O
2069,mild,ADJ,O
2069,fever,NOUN,O
2069,",",PUNCT,O
2069,rash,NOUN,O
2069,",",PUNCT,O
2069,headaches,NOUN,O
2069,in,ADP,O
2069,second,JJ,O
2069,shot,NN,O
2069,of,IN,O
2069,the,DT,O
2069,vaccine,NN,O
2069,.,PUNCT,O
2070,The,DT,O
2070,booster,NN,O
2070,dose,NN,O
2070,for,IN,O
2070,monkeypox,NOUN,B-DISEASE
2070,can,MD,O
2070,be,VB,O
2070,taken,VBN,O
2070,after,IN,O
2070,90,NUM,O
2070,days,NNS,O
2070,by,IN,O
2070,those,DT,O
2070,travelling,VBG,O
2070,abroad,RB,O
2070,for,IN,O
2070,studies,NNS,O
2070,or,CC,O
2070,job,NN,O
2070,.,PUNCT,O
2071,The,DT,O
2071,booster,NN,O
2071,doses,NNS,O
2071,for,IN,O
2071,monkeypox,NOUN,B-DISEASE
2071,will,MD,O
2071,be,VB,O
2071,given,VBN,O
2071,till,NN,O
2071,the,DT,O
2071,end,NN,O
2071,of,IN,O
2071,September,NNP,B-DATE
2071,30,NUM,I-DATE
2071,.,PUNCT,O
2072,Dengue,NN,B-DISEASE
2072,fever,NN,B-DISEASE
2072,cases,NNS,B-EVENT
2072,are,VBP,O
2072,one,NUM,O
2072,the,DT,O
2072,rise,NN,O
2072,in,IN,O
2072,the,DT,O
2072,islands,NNS,O
2072,of,IN,O
2072,Ashtamudi,NN,O
2072,Lake,VB,O
2072,.,PUNCT,O
2073,Health,NNP,O
2073,Minister,NNP,O
2073,Veena,NNS,B-PERSON
2073,George,NNP,I-PERSON
2073,had,VBD,O
2073,said,VBD,O
2073,that,IN,O
2073,the,DT,O
2073,department,NN,O
2073,was,VBD,O
2073,taking,VBG,O
2073,stringent,NN,O
2073,measures,NNS,O
2073,for,IN,O
2073,prevention,NN,O
2073,of,IN,O
2073,the,DT,O
2073,disease,NN,O
2073,and,CC,O
2073,an,DT,O
2073,Additional,JJ,O
2073,Director,NN,O
2073,(,(,O
2073,public,NN,O
2073,health,NN,O
2073,),),O
2073,has,VBZ,O
2073,already,RB,O
2073,been,VBN,O
2073,sent,NN,O
2073,to,TO,O
2073,the,DT,O
2073,district,NN,O
2073,for,IN,O
2073,coordinating,VBG,O
2073,preventive,NN,O
2073,measures,NNS,O
2073,.,PUNCT,O
2074,A,DT,O
2074,virus,NN,B-PATHOGEN
2074,infection,NN,B-EVENT
2074,that,IN,O
2074,mainly,RB,O
2074,affects,NNS,O
2074,young,JJ,O
2074,children,NNS,O
2074,",",PUNCT,O
2074,measles,NNS,B-DISEASE
2074,is,VBZ,O
2074,mostly,RB,O
2074,seen,VBN,O
2074,among,IN,O
2074,those,DT,O
2074,belonging,NN,O
2074,to,TO,O
2074,the,DT,O
2074,age,NN,O
2074,group,NN,O
2074,between,IN,O
2074,six,NUM,B-CARDINAL
2074,months,NNS,O
2074,to,TO,O
2074,three,NUM,B-CARDINAL
2074,years,NNS,O
2074,.,PUNCT,O
2075,However,RB,O
2075,",",PUNCT,O
2075,measles,NNS,B-DISEASE
2075,affects,NNS,O
2075,teenagers,NNS,O
2075,and,CC,O
2075,adults,NNS,O
2075,as,IN,O
2075,well,RB,O
2075,.,PUNCT,O
2076,Earlier,RBR,O
2076,this,DT,O
2076,week,NN,O
2076,",",PUNCT,O
2076,the,DT,O
2076,Centre,NN,O
2076,deployed,NN,O
2076,high,JJ,O
2076,-,PUNCT,O
2076,level,NN,O
2076,teams,NNS,O
2076,to,TO,O
2076,Malappuram,NN,B-GPE
2076,",",PUNCT,O
2076,Ranchi,NNP,B-GPE
2076,(,(,O
2076,Jharkhand,NN,B-GPE
2076,),),O
2076,",",PUNCT,O
2076,and,CC,O
2076,Ahmedabad,NN,B-GPE
2076,(,(,O
2076,Gujarat,NNP,B-GPE
2076,),),O
2076,to,TO,O
2076,assess,NN,O
2076,and,CC,O
2076,manage,NN,O
2076,increase,NN,O
2076,in,IN,O
2076,number,NN,O
2076,of,IN,O
2076,measles,NNS,B-DISEASE
2076,cases,NNS,B-EVENT
2076,among,IN,O
2076,children,NNS,O
2076,in,IN,O
2076,these,DT,O
2076,cities,NNS,O
2076,.,PUNCT,O
2077,As,IN,O
2077,fears,NNS,O
2077,of,IN,O
2077,Measles,NNS,B-DISEASE
2077,grip,NN,O
2077,Malappuram,NN,B-GPE
2077,",",PUNCT,O
2077,the,DT,O
2077,condition,NN,O
2077,has,VBZ,O
2077,worsened,VBN,O
2077,with,IN,O
2077,35,NUM,B-CARDINAL
2077,fresh,JJ,O
2077,cases,NNS,B-EVENT
2077,reported,VBD,I-EVENT
2077,in,IN,O
2077,the,DT,O
2077,district,NN,O
2077,on,IN,O
2077,Thursday,NNP,O
2077,.,PUNCT,O
2078,At,IN,O
2078,least,JJS,O
2078,20,NUM,B-CARDINAL
2078,Measles,NNS,B-DISEASE
2078,cases,NNS,B-EVENT
2078,were,VBD,O
2078,recorded,VBN,I-EVENT
2078,on,IN,O
2078,Wednesday,NNP,O
2078,.,PUNCT,O
2079,By,IN,O
2079,this,DT,O
2079,",",PUNCT,O
2079,the,DT,O
2079,total,JJ,O
2079,number,NN,O
2079,of,IN,O
2079,infected,VBN,I-EVENT
2079,persons,NNS,O
2079,touched,VBN,O
2079,239,NUM,B-CARDINAL
2079,in,IN,O
2079,Malappuram,NN,B-GPE
2079,.,PUNCT,O
2080,Initially,RB,O
2080,",",PUNCT,O
2080,Measles,NNS,B-DISEASE
2080,infection,NN,B-EVENT
2080,was,VBD,O
2080,diagnosed,VBN,O
2080,in,IN,O
2080,28,NUM,B-CARDINAL
2080,patients,NNS,O
2080,in,IN,O
2080,Kalpakanchery,NN,B-GPE
2080,two,NUM,B-CARDINAL
2080,weeks,NNS,O
2080,back,RB,O
2080,.,PUNCT,O
2081,According,VBG,O
2081,to,TO,O
2081,the,DT,O
2081,data,NNS,O
2081,received,VBN,O
2081,on,IN,O
2081,Thursday,NNP,O
2081,",",PUNCT,O
2081,the,DT,O
2081,measles,NNS,B-DISEASE
2081,has,VBZ,O
2081,been,VBN,O
2081,detected,VBN,B-EVENT
2081,under,IN,O
2081,the,DT,O
2081,ambit,NN,O
2081,of,IN,O
2081,53,NUM,O
2081,local,JJ,O
2081,bodies,NNS,O
2081,in,IN,O
2081,the,DT,O
2081,district,NN,O
2081,.,PUNCT,O
2082,The,DT,O
2082,infection,NN,B-EVENT
2082,of,IN,O
2082,the,DT,O
2082,Measles,NNS,B-PATHOGEN
2082,virus,NN,I-PATHOGEN
2082,has,VBZ,O
2082,spread,NN,O
2082,to,TO,O
2082,regions,NNS,O
2082,including,VBG,O
2082,Trippanachi,NN,B-GPE
2082,",",PUNCT,O
2082,Areekode,NN,B-GPE
2082,",",PUNCT,O
2082,Kondotty,NNP,B-GPE
2082,",",PUNCT,O
2082,Kuzhimanna,NNP,B-GPE
2082,",",PUNCT,O
2082,Elamkulam,NN,B-GPE
2082,",",PUNCT,O
2082,Peruvallur,NN,B-GPE
2082,and,CC,O
2082,Kalikavu,NNP,B-GPE
2082,recently,RB,O
2082,.,PUNCT,O
2083,Four,NUM,B-CARDINAL
2083,Measles,NNS,B-DISEASE
2083,cases,NNS,B-EVENT
2083,were,VBD,O
2083,reported,VBD,I-EVENT
2083,in,IN,O
2083,Tirur,NN,B-GPE
2083,municipality,NN,O
2083,limit,NN,O
2083,where,WRB,O
2083,the,DT,O
2083,district,NN,O
2083,Kalolsavam,NNP,O
2083,is,VBZ,O
2083,proceeding,VBG,O
2083,currently,RB,O
2083,.,PUNCT,O
2084,The,DT,O
2084,probability,NN,O
2084,of,IN,O
2084,more,RBR,O
2084,infections,NNS,B-EVENT
2084,lurks,NNS,O
2084,as,IN,O
2084,thousands,NNS,O
2084,of,IN,O
2084,children,NNS,O
2084,have,VB,O
2084,visited,VBN,O
2084,here,RB,O
2084,the,DT,O
2084,previous,JJ,O
2084,days,NNS,O
2084,.,PUNCT,O
2085,The,DT,O
2085,district,NN,O
2085,Kalolsavam,NNP,O
2085,will,MD,O
2085,end,NN,O
2085,in,IN,O
2085,Tirur,NN,B-GPE
2085,on,IN,O
2085,Friday,NNP,O
2085,.,PUNCT,O
2086,If,IN,O
2086,Covid-19,NN,B-DISEASE
2086,spread,NN,O
2086,to,TO,O
2086,five,NUM,B-CARDINAL
2086,persons,NNS,O
2086,from,IN,O
2086,a,DT,O
2086,single,JJ,B-CARDINAL
2086,patient,NN,O
2086,",",PUNCT,O
2086,Measles,NNS,B-DISEASE
2086,can,MD,O
2086,infect,NN,O
2086,16,NUM,B-CARDINAL
2086,persons,NNS,O
2086,from,IN,O
2086,one,NUM,O
2086,patient,NN,O
2086,during,IN,O
2086,the,DT,O
2086,same,JJ,O
2086,period,NN,O
2086,of,IN,O
2086,time,NN,O
2086,",",PUNCT,O
2086,said,VBD,O
2086,health,NN,O
2086,officials,NNS,O
2086,.,PUNCT,O
2087,Health,NNP,O
2087,Minister,NNP,O
2087,Veena,NNS,B-PERSON
2087,George,NNP,I-PERSON
2087,has,VBZ,O
2087,informed,VBN,O
2087,that,IN,O
2087,tests,NNS,O
2087,were,VBD,O
2087,started,VBN,O
2087,for,IN,O
2087,identifying,VBG,O
2087,the,DT,O
2087,monkeypox,NN,B-DISEASE
2087,outbreak,NN,B-EVENT
2087,in,IN,O
2087,Kerala,NNP,B-STATE
2087,.,PUNCT,O
2088,The,DT,O
2088,test,NN,O
2088,of,IN,O
2088,the,DT,O
2088,collected,VBN,O
2088,samples,NNS,O
2088,is,VBZ,O
2088,being,VBG,O
2088,conducted,VBN,O
2088,at,IN,O
2088,the,DT,O
2088,National,NNP,O
2088,Institute,NNP,O
2088,of,IN,O
2088,Virology,NN,O
2088,unit,NN,O
2088,in,IN,O
2088,Alappuzha,NN,B-GPE
2088,.,PUNCT,O
2089,Earlier,RBR,O
2089,",",PUNCT,O
2089,the,DT,O
2089,health,NN,O
2089,department,NN,O
2089,took,VBD,O
2089,measures,NNS,O
2089,to,TO,O
2089,get,VB,O
2089,testing,VBG,O
2089,kits,NNS,O
2089,from,IN,O
2089,Pune,NN,B-GPE
2089,Virology,NN,O
2089,institute,NN,O
2089,to,TO,O
2089,start,NN,O
2089,testing,VBG,O
2089,in,IN,O
2089,the,DT,O
2089,state,NN,O
2089,.,PUNCT,O
2090,Samples,NNS,O
2090,collected,VBN,O
2090,from,IN,O
2090,various,JJ,O
2090,districts,NNS,O
2090,are,VBP,O
2090,sent,NN,O
2090,to,TO,O
2090,the,DT,O
2090,institute,NN,O
2090,for,IN,O
2090,testing,VBG,O
2090,monkeypox,NN,B-DISEASE
2090,.,PUNCT,O
2091,Health,NNP,O
2091,Minister,NNP,O
2091,said,VBD,O
2091,that,IN,O
2091,strict,NN,O
2091,protocol,NN,O
2091,is,VBZ,O
2091,followed,VBD,O
2091,in,IN,O
2091,the,DT,O
2091,tests,NNS,O
2091,to,TO,O
2091,identify,VB,O
2091,the,DT,O
2091,monkeypox,NN,B-PATHOGEN
2091,virus,NN,I-PATHOGEN
2091,.,PUNCT,O
2092,The,DT,O
2092,minister,NN,O
2092,added,VBD,O
2092,that,IN,O
2092,it,PRP,O
2092,was,VBD,O
2092,a,DT,O
2092,great,JJ,O
2092,success,NN,O
2092,on,IN,O
2092,the,DT,O
2092,part,NN,O
2092,of,IN,O
2092,the,DT,O
2092,health,NN,O
2092,department,NN,O
2092,to,TO,O
2092,set,NN,O
2092,up,RB,O
2092,a,DT,O
2092,system,NN,O
2092,to,TO,O
2092,test,NN,O
2092,samples,NNS,O
2092,days,NNS,O
2092,after,IN,O
2092,the,DT,O
2092,state,NN,O
2092,recorded,VBN,O
2092,the,DT,O
2092,first,RB,B-CARDINAL
2092,monkeypox,NN,B-DISEASE
2092,case,NN,B-EVENT
2092,.,PUNCT,O
2093,Currently,RB,O
2093,",",PUNCT,O
2093,28,NUM,O
2093,government,NN,O
2093,labs,NNS,O
2093,in,IN,O
2093,the,DT,O
2093,state,NN,O
2093,have,VB,O
2093,the,DT,O
2093,facility,NN,O
2093,for,IN,O
2093,conducting,VBG,O
2093,RT,NN,O
2093,-,PUNCT,O
2093,PCR,NN,O
2093,tests,NNS,O
2093,to,TO,O
2093,identify,VB,O
2093,Monkeypox,NN,B-DISEASE
2093,infection,NN,B-EVENT
2093,.,PUNCT,O
2094,The,DT,O
2094,minister,NN,O
2094,said,VBD,O
2094,that,IN,O
2094,more,RBR,O
2094,facilities,NNS,O
2094,would,MD,O
2094,be,VB,O
2094,adopted,VBN,O
2094,if,IN,O
2094,the,DT,O
2094,number,NN,O
2094,of,IN,O
2094,cases,NNS,B-EVENT
2094,increases,NNS,O
2094,in,IN,O
2094,the,DT,O
2094,state,NN,O
2094,.,PUNCT,O
2095,Testing,VBG,O
2095,has,VBZ,O
2095,started,VBN,O
2095,at,IN,O
2095,NIV,NN,O
2095,Alapuzha,NN,B-GPE
2095,.,PUNCT,O
2096,Kits,NNS,O
2096,have,VB,O
2096,been,VBN,O
2096,brought,NN,O
2096,to,TO,O
2096,NIV,NN,O
2096,Alapuzha,NN,B-GPE
2096,from,IN,O
2096,Pune,NN,B-GPE
